polygon1_id,polygon1_name,lon_1,lat_1,name_stack_1,fb_population_1,polygon2_id,polygon2_name,lon_2,lat_2,name_stack_2,fb_population_2,link_value,country,ds
1424622,Chesterfield,-77.586905329121,37.378468373717,Virginia // Chesterfield,3449,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,3.6949993202411184e-07,USA,2020-04-28
1206694,Cumberland,-75.110597158779,39.373278898931,New Jersey // Cumberland,2075,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,2.3145196003922096e-08,USA,2020-04-28
1424521,Amelia,-77.97622113278,37.33608859567,Virginia // Amelia,117,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,1.0505444850100154e-07,USA,2020-04-28
1424680,Fauquier,-77.809300366358,38.738599906621,Virginia // Fauquier,502,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,9.61559967738806e-06,USA,2020-04-28
1425159,Virginia Beach,-76.058616310365,36.75115100935,Virginia // Virginia Beach,4661,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,2.1995713653563212e-07,USA,2020-04-28
1424798,King William,-77.088404163814,37.706630269792,Virginia // King William,146,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,2.891120886779317e-07,USA,2020-04-28
1425108,Emporia,-77.535626794076,36.695328366041,Virginia // Emporia,81,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,1.9985968251410047e-08,USA,2020-04-28
1425037,Surry,-76.888337447336,37.116907932059,Virginia // Surry,40,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,6.595369522965316e-08,USA,2020-04-28
1109652,Baltimore City,-76.610646352569,39.300980735441,Maryland // Baltimore City,7587,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,1.4207423433255228e-06,USA,2020-04-28
1424496,Accomack,-75.655529583129,37.760873200749,Virginia // Accomack,381,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,1.7940160477643668e-08,USA,2020-04-28
1109568,St. Mary's,-76.583187606755,38.235000765592,Maryland // St. Mary's,953,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,1.4859871483632338e-06,USA,2020-04-28
1424928,Prince Edward,-78.44111404441,37.224273194356,Virginia // Prince Edward,164,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,2.92843181147185e-07,USA,2020-04-28
80792,District of Columbia,-77.016288812624,38.904768374005,District of Columbia // District of Columbia,5129,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,2.102986393569773e-05,USA,2020-04-28
1409283,Philadelphia,-75.134076100705,40.00752670246,Pennsylvania // Philadelphia,18134,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,5.5844767359597835e-08,USA,2020-04-28
1109524,Montgomery,-77.204186662616,39.136418184423,Maryland // Montgomery,8925,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,7.650205414370914e-06,USA,2020-04-28
1424570,Brunswick,-77.859019374426,36.764786328769,Virginia // Brunswick,116,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,1.188820525299391e-08,USA,2020-04-28
1424813,Loudoun,-77.63570659109,39.090779779728,Virginia // Loudoun,2526,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,3.3970330632834616e-05,USA,2020-04-28
1425141,Petersburg,-77.391413230656,37.204188656949,Virginia // Petersburg,523,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,1.9076472946661372e-07,USA,2020-04-28
1409252,Perry,-77.262275622448,40.398403381178,Pennsylvania // Perry,558,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,4.2980576884752794e-10,USA,2020-04-28
1424775,Isle of Wight,-76.709095333056,36.906784483527,Virginia // Isle of Wight,343,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,6.642566707465731e-08,USA,2020-04-28
1424838,Madison,-78.279236584293,38.413728568227,Virginia // Madison,77,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,4.298280964199356e-06,USA,2020-04-28
1424957,Rappahannock,-78.159266520532,38.684659344327,Virginia // Rappahannock,39,1424670,Fairfax County,-77.27620864856,38.834790519489,Virginia // Fairfax County,8273,3.502156590516315e-06,USA,2020-04-28
