geometry,date_time,start_polygon_id,start_polygon_name,end_polygon_id,end_polygon_name,length_km,tile_size,country,level,n_crisis,n_baseline,n_difference,percent_change,is_statistically_significant,z_score,start_lat,start_lon,end_lat,end_lon,start_quadkey,end_quadkey
"LINESTRING (-75.65185546875 39.960278280206914, -75.65185546875 39.960278280206914)",2020-04-28 1600,1407988,East Bradford,1407988,East Bradford,0,13,US,LEVEL4,61,33.4,27.6,80.232558139535,0,4,39.95899515512,-75.646832402959,39.95899515512,-75.646832402959,0320101022330,0320101022330
"LINESTRING (-74.24560546875 40.39676222610689, -74.24560546875 40.39676222610689)",2020-04-28 1600,1206838,Aberdeen,1206838,Aberdeen,0,13,US,LEVEL4,693,527.6,165.4,31.290200529701,0,4,40.416771609369,-74.224788011904,40.416771609369,-74.224788011904,0320101120112,0320101120112
"LINESTRING (-75.65185546875 40.02761236253704, -75.65185546875 40.02761236253704)",2020-04-28 1600,1408051,West Whiteland,1408051,West Whiteland,0,13,US,LEVEL4,431,416.8,14.2,3.3987553853518,0,1.3230068866874,40.022714779354,-75.623639100125,40.022714779354,-75.623639100125,0320101022310,0320101022310
"LINESTRING (-75.65185546875 40.06125450602933, -75.65185546875 40.06125450602933)",2020-04-28 1600,1408033,Uwchlan,1408033,Uwchlan,0,13,US,LEVEL4,458,422.6,35.4,8.356940509915,0,4,40.052272122906,-75.667846050102,40.052272122906,-75.667846050102,0320101022132,0320101022132
"LINESTRING (-75.65185546875 40.09488004652303, -75.65185546875 40.09488004652303)",2020-04-28 1600,1408047,West Pikeland,1408047,West Pikeland,0,13,US,LEVEL4,141,69.8,71.2,100.56497175141,0,4,40.088360440627,-75.622651239914,40.088360440627,-75.622651239914,0320101022130,0320101022130
"LINESTRING (-75.65185546875 40.128488980636284, -75.65185546875 40.128488980636284)",2020-04-28 1600,1408050,West Vincent,1408050,West Vincent,0,13,US,LEVEL4,45,21.2,23.8,107.20720720721,0,4,40.125702424922,-75.647598888164,40.125702424922,-75.647598888164,0320101022112,0320101022112
"LINESTRING (-75.65185546875 40.16208130501179, -75.65185546875 40.16208130501179)",2020-04-28 1600,1407999,East Vincent,1407999,East Vincent,0,13,US,LEVEL4,81,66.2,14.8,22.02380952381,0,2.8120421809491,40.168413764689,-75.594717780988,40.168413764689,-75.594717780988,0320101022110,0320101022110
"LINESTRING (-75.65185546875 40.22921611124274, -75.65185546875 40.22921611124274)",2020-04-28 1600,1408018,North Coventry,1408018,North Coventry,0,13,US,LEVEL4,539,432.6,106.4,24.538745387454,0,4,40.219938627244,-75.681766560721,40.219938627244,-75.681766560721,0320101020330,0320101020330
"LINESTRING (-75.65185546875 40.22921611124274, -75.65185546875 40.26275858650597)",2020-04-28 1600,1408018,North Coventry,1409138,Pottstown,3.7297589306376,13,US,LEVEL4,35,44,-9,-20,0,-1.4599927901769,40.219938627244,-75.681766560721,40.250707077411,-75.644309809222,0320101020330,0320101020312
"LINESTRING (-74.02587890625 40.32979366503048, -74.02587890625 40.32979366503048)",2020-04-28 1600,1206863,Little Silver,1206863,Little Silver,0,13,US,LEVEL4,300,196.8,103.2,52.173913043478,0,4,40.335772566728,-74.034151736446,40.335772566728,-74.034151736446,0320101121033,0320101121033
"LINESTRING (-75.65185546875 40.26275858650597, -75.60791015625 40.26275858650597)",2020-04-28 1600,1409138,Pottstown,1409126,Lower Pottsgrove,3.7288349185448,13,US,LEVEL4,13,18.4,-5.4,-27.835051546392,0,-1.5397180609829,40.250707077411,-75.644309809222,40.253630208415,-75.597682210946,0320101020312,0320101020313
"LINESTRING (-75.65185546875 40.26275858650597, -75.60791015625001 40.22921611124274)",2020-04-28 1600,1409138,Pottstown,1409126,Lower Pottsgrove,5.2746757231078,13,US,LEVEL4,24,38.2,-14.2,-36.224489795918,0,-2.28261602494,40.250707077411,-75.644309809222,40.253630208415,-75.597682210946,0320101020312,0320101020331
"LINESTRING (-75.65185546875 40.26275858650597, -75.65185546875 40.22921611124274)",2020-04-28 1600,1409138,Pottstown,1408018,North Coventry,3.7297589306376,13,US,LEVEL4,27,49.6,-22.6,-44.664031620553,0,-3.7510696362475,40.250707077411,-75.644309809222,40.219938627244,-75.681766560721,0320101020312,0320101020330
"LINESTRING (-75.65185546875 40.26275858650597, -75.65185546875 40.26275858650597)",2020-04-28 1600,1409138,Pottstown,1409138,Pottstown,0,13,US,LEVEL4,1263,1014.8,248.2,24.433943689703,0,4,40.250707077411,-75.644309809222,40.250707077411,-75.644309809222,0320101020312,0320101020312
"LINESTRING (-75.65185546875 40.296284438846904, -75.65185546875 40.296284438846904)",2020-04-28 1600,1409155,Upper Pottsgrove,1409155,Upper Pottsgrove,0,13,US,LEVEL4,188,118.8,69.2,57.762938230384,0,4,40.282506907158,-75.636258260038,40.282506907158,-75.636258260038,0320101020310,0320101020310
"LINESTRING (-75.65185546875 40.39676222610689, -75.65185546875 40.39676222610689)",2020-04-28 1600,1407634,Pike,1407634,Pike,0,13,US,LEVEL4,35,26.8,8.2,29.496402877698,0,2.3009754863919,40.401112647454,-75.695204033324,40.401112647454,-75.695204033324,0320101020112,0320101020112
"LINESTRING (-75.65185546875001 37.735967169347354, -75.65185546875001 37.735967169347354)",2020-04-28 1600,1424502,District 6,1424502,District 6,0,13,US,LEVEL4,120,156.6,-36.6,-23.223350253807,0,-3.8409456434742,37.705661270732,-75.683875232687,37.705661270732,-75.683875232687,0320103022332,0320103022332
"LINESTRING (-75.65185546875001 38.46218967108557, -75.65185546875001 38.46218967108557)",2020-04-28 1600,50879,Laurel-Delmar,50879,Laurel-Delmar,0,13,US,LEVEL4,32,21.6,10.4,46.017699115044,0,3.3221581379997,38.52499324381,-75.520435659214,38.52499324381,-75.520435659214,0320103002130,0320103002130
"LINESTRING (-75.65185546875001 38.80546816563135, -75.65185546875001 38.80546816563135)",2020-04-28 1600,50877,Bridgeville-Greenwood,50877,Bridgeville-Greenwood,0,13,US,LEVEL4,18,15.8,2.2,13.095238095238,0,1.1437255388021,38.775631086612,-75.602316789478,38.775631086612,-75.602316789478,0320103000110,0320103000110
"LINESTRING (-75.65185546875001 39.01064544921052, -75.65185546875001 39.01064544921052)",2020-04-28 1600,50859,Felton,50859,Felton,0,13,US,LEVEL4,23,21.4,1.6,7.1428571428571,0,0.4025236843413,38.98931128247,-75.624766630315,38.98931128247,-75.624766630315,0320101222130,0320101222130
"LINESTRING (-75.65185546875001 39.18117319829111, -75.65185546875001 39.18117319829111)",2020-04-28 1600,50861,Kenton,50861,Kenton,0,13,US,LEVEL4,59,40,19,46.341463414634,0,4,39.237329899324,-75.694780755358,39.237329899324,-75.694780755358,0320101220312,0320101220312
"LINESTRING (-75.65185546875001 39.75787792058951, -75.65185546875001 39.75787792058951)",2020-04-28 1600,50871,Piedmont,50871,Piedmont,0,13,US,LEVEL4,345,212.8,132.2,61.833489242282,0,4,39.786522463883,-75.651014524627,39.786522463883,-75.651014524627,0320101200310,0320101200310
"LINESTRING (-75.65185546875001 39.825411031094646, -75.65185546875001 39.825411031094646)",2020-04-28 1600,1408007,Kennett,1408007,Kennett,0,13,US,LEVEL4,38,21.4,16.6,74.107142857143,0,3.9345773440618,39.837309086949,-75.680987084151,39.837309086949,-75.680987084151,0320101200130,0320101200130
"LINESTRING (-75.65185546875001 39.92658634825569, -75.65185546875001 39.92658634825569)",2020-04-28 1600,1407988,East Bradford,1407988,East Bradford,0,13,US,LEVEL4,74,39.6,34.4,84.729064039409,0,4,39.95899515512,-75.646832402959,39.95899515512,-75.646832402959,0320101022332,0320101022332
"LINESTRING (-75.65185546875001 39.99395361945257, -75.65185546875001 39.99395361945257)",2020-04-28 1600,1407988,East Bradford,1407988,East Bradford,0,13,US,LEVEL4,137,75.8,61.2,79.6875,0,4,39.95899515512,-75.646832402959,39.95899515512,-75.646832402959,0320101022312,0320101022312
"LINESTRING (-75.65185546875001 40.195657016316716, -75.65185546875001 40.195657016316716)",2020-04-28 1600,1407991,East Coventry,1407991,East Coventry,0,13,US,LEVEL4,94,62,32,50.793650793651,0,4,40.201485263008,-75.616174537782,40.201485263008,-75.616174537782,0320101020332,0320101020332
"LINESTRING (-75.65185546875001 40.32979366503048, -75.60791015625001 40.32979366503048)",2020-04-28 1600,1407602,Colebrookdale,1409110,Douglass,3.7251374239517,13,US,LEVEL4,17,24.4,-7.4,-29.133858267717,0,-1.144573216046,40.346685352646,-75.646395673125,40.319302670343,-75.632201385824,0320101020132,0320101020133
"LINESTRING (-75.65185546875001 40.32979366503048, -75.65185546875001 40.32979366503048)",2020-04-28 1600,1407602,Colebrookdale,1407602,Colebrookdale,0,13,US,LEVEL4,407,283,124,43.661971830986,0,4,40.346685352646,-75.646395673125,40.346685352646,-75.646395673125,0320101020132,0320101020132
"LINESTRING (-75.69580078124999 38.186384726816165, -75.69580078124999 38.186384726816165)",2020-04-28 1600,1109579,District 1 West Princess Anne,1109579,District 1 West Princess Anne,0,13,US,LEVEL4,148,128.2,19.8,15.325077399381,0,4,38.216890803349,-75.727793505141,38.216890803349,-75.727793505141,0320103020121,0320103020121
"LINESTRING (-74.24560546875001 39.99395361945257, -74.20166015625 39.960278280206914)",2020-04-28 1600,1206963,Toms River,1206963,Toms River,5.295569067069,13,US,LEVEL4,13,17.4,-4.4,-23.913043478261,0,-2.2571523745873,39.992418431903,-74.181498648328,39.992418431903,-74.181498648328,0320101122312,0320101122331
"LINESTRING (-75.69580078124999 38.22091771893507, -75.69580078124999 38.22091771893507)",2020-04-28 1600,1109579,District 1 West Princess Anne,1109579,District 1 West Princess Anne,0,13,US,LEVEL4,215,233.2,-18.2,-7.7711357813834,0,-2.3959816157363,38.216890803349,-75.727793505141,38.216890803349,-75.727793505141,0320103020103,0320103020103
"LINESTRING (-75.69580078124999 38.28993454893205, -75.69580078124999 38.28993454893205)",2020-04-28 1600,1109634,District 7 Trappe,1109634,District 7 Trappe,0,13,US,LEVEL4,21,16.8,4.2,23.595505617978,0,2.3478713763748,38.306906372652,-75.706941986405,38.306906372652,-75.706941986405,0320103002323,0320103002323
"LINESTRING (-75.69580078124999 39.18117319829111, -75.69580078124999 39.18117319829111)",2020-04-28 1600,50858,Dover,50858,Dover,0,13,US,LEVEL4,80,60.2,19.8,32.352941176471,0,4,39.162930646602,-75.551772671949,39.162930646602,-75.551772671949,0320101220303,0320101220303
"LINESTRING (-75.69580078124999 39.41921866980341, -75.69580078124999 39.41921866980341)",2020-04-28 1600,50868,Middletown-Odessa,50868,Middletown-Odessa,0,13,US,LEVEL4,51,42.4,8.6,19.815668202765,0,2.6168966636358,39.428124022881,-75.656812391948,39.428124022881,-75.656812391948,0320101202321,0320101202321
"LINESTRING (-75.69580078124999 40.06125450602933, -75.69580078124999 40.06125450602933)",2020-04-28 1600,1408032,Upper Uwchlan,1408032,Upper Uwchlan,0,13,US,LEVEL4,299,297,2,0.67114093959732,0,0.23652495839563,40.081982062958,-75.706995505226,40.081982062958,-75.706995505226,0320101022123,0320101022123
"LINESTRING (-75.69580078125 37.59682196443127, -75.69580078125 37.59682196443127)",2020-04-28 1600,1424504,District 8,1424504,District 8,0,13,US,LEVEL4,27,24.8,2.2,8.5271317829457,0,1.4832396974191,37.590296439936,-75.73811779961,37.590296439936,-75.73811779961,0320103200123,0320103200123
"LINESTRING (-75.69580078125 37.666427174136224, -75.69580078125 37.666427174136224)",2020-04-28 1600,1424503,District 7,1424503,District 7,0,13,US,LEVEL4,12,10.2,1.8,16.071428571429,0,0.830278087226,37.697631396764,-75.776416887921,37.697631396764,-75.776416887921,0320103200103,0320103200103
"LINESTRING (-75.69580078125 37.70120532614097, -75.69580078125 37.70120532614097)",2020-04-28 1600,1424502,District 6,1424502,District 6,0,13,US,LEVEL4,56,48.8,7.2,14.457831325301,0,1.6221812726136,37.705661270732,-75.683875232687,37.705661270732,-75.683875232687,0320103200101,0320103200101
"LINESTRING (-75.69580078125 37.735967169347354, -75.69580078125 37.735967169347354)",2020-04-28 1600,1424500,District 4,1424500,District 4,0,13,US,LEVEL4,20,18,2,10.526315789474,0,0.68599434057004,37.808250732431,-75.672534350831,37.808250732431,-75.672534350831,0320103022323,0320103022323
"LINESTRING (-75.69580078125 38.117269612209455, -75.69580078125 38.117269612209455)",2020-04-28 1600,1109591,District 13 Westover,1109591,District 13 Westover,0,13,US,LEVEL4,17,16.4,0.6,3.448275862069,0,0.20225995873897,38.121357574619,-75.715423549432,38.121357574619,-75.715423549432,0320103020301,0320103020301
"LINESTRING (-75.69580078125 38.15183535630748, -75.69580078125 38.15183535630748)",2020-04-28 1600,1109591,District 13 Westover,1109591,District 13 Westover,0,13,US,LEVEL4,45,32.8,12.2,36.094674556213,0,3.9171839243144,38.121357574619,-75.715423549432,38.121357574619,-75.715423549432,0320103020123,0320103020123
"LINESTRING (-75.69580078125 38.32441837733954, -75.69580078125 38.32441837733954)",2020-04-28 1600,1109634,District 7 Trappe,1109634,District 7 Trappe,0,13,US,LEVEL4,43,31.4,11.6,35.802469135802,0,2.4031452923486,38.306906372652,-75.706941986405,38.306906372652,-75.706941986405,0320103002321,0320103002321
"LINESTRING (-75.69580078125 38.35888580841598, -75.69580078125 38.35888580841598)",2020-04-28 1600,1109630,District 2 Quantico,1109630,District 2 Quantico,0,13,US,LEVEL4,116,62.2,53.8,85.126582278481,0,4,38.368917552607,-75.751616105005,38.368917552607,-75.751616105005,0320103002303,0320103002303
"LINESTRING (-75.69580078125 38.39333683749105, -75.69580078125 38.39333683749105)",2020-04-28 1600,1109641,District 15 Hebron,1109641,District 15 Hebron,0,13,US,LEVEL4,50,28.6,21.4,72.297297297297,0,4,38.423786559522,-75.678238689271,38.423786559522,-75.678238689271,0320103002301,0320103002301
"LINESTRING (-75.69580078125 38.46218967108557, -75.69580078125 38.46218967108557)",2020-04-28 1600,1109629,District 1 Barren Creek,1109629,District 1 Barren Creek,0,13,US,LEVEL4,32,13.8,18.2,122.97297297297,0,4,38.450053015143,-75.769815995712,38.450053015143,-75.769815995712,0320103002121,0320103002121
"LINESTRING (-75.69580078125 38.5309768412791, -75.69580078125 38.5309768412791)",2020-04-28 1600,50879,Laurel-Delmar,50879,Laurel-Delmar,0,13,US,LEVEL4,32,20.2,11.8,55.660377358491,0,3.7887516645008,38.52499324381,-75.520435659214,38.52499324381,-75.520435659214,0320103002101,0320103002101
"LINESTRING (-75.69580078125 38.77121431543851, -75.69580078125 38.77121431543851)",2020-04-28 1600,50877,Bridgeville-Greenwood,50877,Bridgeville-Greenwood,0,13,US,LEVEL4,14,16,-2,-11.764705882353,0,-1.6329931618555,38.775631086612,-75.602316789478,38.775631086612,-75.602316789478,0320103000103,0320103000103
"LINESTRING (-75.69580078125 38.839705555460355, -75.69580078125 38.839705555460355)",2020-04-28 1600,50860,Harrington,50860,Harrington,0,13,US,LEVEL4,14,11.4,2.6,20.967741935484,0,1.5537971921347,38.898066771241,-75.614569315392,38.898066771241,-75.614569315392,0320101222323,0320101222323
"LINESTRING (-74.24560546875001 39.99395361945257, -74.24560546875001 39.99395361945257)",2020-04-28 1600,1206963,Toms River,1206963,Toms River,0,13,US,LEVEL4,684,457.6,226.4,49.367640645443,0,4,39.992418431903,-74.181498648328,39.992418431903,-74.181498648328,0320101122312,0320101122312
"LINESTRING (-75.69580078125 39.01064544921052, -75.69580078125 39.01064544921052)",2020-04-28 1600,50859,Felton,50859,Felton,0,13,US,LEVEL4,16,13.8,2.2,14.864864864865,0,2.6295029405357,38.98931128247,-75.624766630315,38.98931128247,-75.624766630315,0320101222121,0320101222121
"LINESTRING (-75.69580078125 39.04478398725156, -75.69580078125 39.04478398725156)",2020-04-28 1600,50857,Central Kent,50857,Central Kent,0,13,US,LEVEL4,13,10.8,2.2,18.64406779661,0,1.0147843288318,39.064025405394,-75.599111953732,39.064025405394,-75.599111953732,0320101222103,0320101222103
"LINESTRING (-75.69580078125 39.11301158922029, -75.69580078125 39.11301158922029)",2020-04-28 1600,50858,Dover,50858,Dover,0,13,US,LEVEL4,36,30.8,5.2,16.352201257862,0,1.1162808559268,39.162930646602,-75.551772671949,39.162930646602,-75.551772671949,0320101220323,0320101220323
"LINESTRING (-75.69580078125 39.14710064491126, -75.69580078125 39.14710064491126)",2020-04-28 1600,50858,Dover,50858,Dover,0,13,US,LEVEL4,48,37.2,10.8,28.272251308901,0,2.4647515087732,39.162930646602,-75.551772671949,39.162930646602,-75.551772671949,0320101220321,0320101220321
"LINESTRING (-75.69580078125 39.21522924530484, -75.69580078125 39.21522924530484)",2020-04-28 1600,50861,Kenton,50861,Kenton,0,13,US,LEVEL4,20,15,5,31.25,0,3.1622776601684,39.237329899324,-75.694780755358,39.237329899324,-75.694780755358,0320101220301,0320101220301
"LINESTRING (-75.69580078125 39.249268781922765, -75.69580078125 39.249268781922765)",2020-04-28 1600,50861,Kenton,50861,Kenton,0,13,US,LEVEL4,14,12.8,1.2,8.695652173913,0,0.67082039324994,39.237329899324,-75.694780755358,39.237329899324,-75.694780755358,0320101220123,0320101220123
"LINESTRING (-75.69580078125 39.28329180414046, -75.69580078125 39.28329180414046)",2020-04-28 1600,50861,Kenton,50861,Kenton,0,13,US,LEVEL4,37,27.2,9.8,34.751773049645,0,2.4732968791128,39.237329899324,-75.694780755358,39.237329899324,-75.694780755358,0320101220121,0320101220121
"LINESTRING (-75.69580078125 39.31729830797876, -75.69580078125 39.31729830797876)",2020-04-28 1600,50868,Middletown-Odessa,50868,Middletown-Odessa,0,13,US,LEVEL4,36,24.8,11.2,43.410852713178,0,4,39.428124022881,-75.656812391948,39.428124022881,-75.656812391948,0320101220103,0320101220103
"LINESTRING (-75.69580078125 39.35128828948367, -75.69580078125 39.35128828948367)",2020-04-28 1600,50868,Middletown-Odessa,50868,Middletown-Odessa,0,13,US,LEVEL4,33,29.6,3.4,11.111111111111,0,0.93229444508204,39.428124022881,-75.656812391948,39.428124022881,-75.656812391948,0320101220101,0320101220101
"LINESTRING (-75.69580078125 39.385261744726435, -75.69580078125 39.385261744726435)",2020-04-28 1600,50868,Middletown-Odessa,50868,Middletown-Odessa,0,13,US,LEVEL4,165,96,69,71.134020618557,0,4,39.428124022881,-75.656812391948,39.428124022881,-75.656812391948,0320101202323,0320101202323
"LINESTRING (-75.69580078125 39.453159060836114, -75.69580078125 39.453159060836114)",2020-04-28 1600,50868,Middletown-Odessa,50868,Middletown-Odessa,0,13,US,LEVEL4,763,504.2,258.8,51.227236737926,0,4,39.428124022881,-75.656812391948,39.428124022881,-75.656812391948,0320101202303,0320101202303
"LINESTRING (-75.69580078125 39.453159060836114, -75.73974609374999 39.453159060836114)",2020-04-28 1600,50868,Middletown-Odessa,50868,Middletown-Odessa,3.7730859475366,13,US,LEVEL4,23,50.6,-27.6,-53.488372093023,0,-3.6303221281761,39.428124022881,-75.656812391948,39.428124022881,-75.656812391948,0320101202303,0320101202302
"LINESTRING (-75.69580078125 39.487082913971165, -75.69580078125 39.487082913971165)",2020-04-28 1600,50868,Middletown-Odessa,50868,Middletown-Odessa,0,13,US,LEVEL4,92,58.4,33.6,56.565656565657,0,4,39.428124022881,-75.656812391948,39.428124022881,-75.656812391948,0320101202301,0320101202301
